userId,firstName,lastName,gender,level
26.0,Ryan,Smith,M,free
26.0,Ryan,Smith,M,free
,,,,free
,,,,free
66.0,Kevin,Arellano,M,free
66.0,Kevin,Arellano,M,free
66.0,Kevin,Arellano,M,free
51.0,Maia,Burke,F,free
51.0,Maia,Burke,F,free
51.0,Maia,Burke,F,free
32.0,Lily,Burns,F,free
51.0,Maia,Burke,F,free
32.0,Lily,Burns,F,free
51.0,Maia,Burke,F,free
32.0,Lily,Burns,F,free
51.0,Maia,Burke,F,free
32.0,Lily,Burns,F,free
51.0,Maia,Burke,F,free
32.0,Lily,Burns,F,free
61.0,Samuel,Gonzalez,M,free
61.0,Samuel,Gonzalez,M,free
61.0,Samuel,Gonzalez,M,free
61.0,Samuel,Gonzalez,M,free
49.0,Chloe,Cuevas,F,free
49.0,Chloe,Cuevas,F,free
,,,,paid
49.0,Chloe,Cuevas,F,free
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
32.0,Lily,Burns,F,free
32.0,Lily,Burns,F,free
49.0,Chloe,Cuevas,F,free
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
78.0,Chloe,Roth,F,free
78.0,Chloe,Roth,F,free
97.0,Kate,Harrell,F,paid
78.0,Chloe,Roth,F,free
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
,,,,free
76.0,Jayden,Duffy,F,free
76.0,Jayden,Duffy,F,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
51.0,Maia,Burke,F,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
78.0,Chloe,Roth,F,free
78.0,Chloe,Roth,F,free
32.0,Lily,Burns,F,free
32.0,Lily,Burns,F,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
32.0,Lily,Burns,F,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
33.0,Bronson,Harris,M,free
73.0,Jacob,Klein,M,paid
33.0,Bronson,Harris,M,free
73.0,Jacob,Klein,M,paid
33.0,Bronson,Harris,M,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
66.0,Kevin,Arellano,M,free
66.0,Kevin,Arellano,M,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
66.0,Kevin,Arellano,M,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
66.0,Kevin,Arellano,M,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
14.0,Theodore,Harris,M,free
73.0,Jacob,Klein,M,paid
14.0,Theodore,Harris,M,free
73.0,Jacob,Klein,M,paid
33.0,Bronson,Harris,M,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
32.0,Lily,Burns,F,free
73.0,Jacob,Klein,M,paid
32.0,Lily,Burns,F,free
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
73.0,Jacob,Klein,M,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
,,,,free
26.0,Ryan,Smith,M,free
26.0,Ryan,Smith,M,free
26.0,Ryan,Smith,M,free
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
63.0,Ayla,Johnson,F,free
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
12.0,Austin,Rosales,M,free
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
68.0,Jordan,Rodriguez,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
,,,,paid
66.0,Kevin,Arellano,M,free
66.0,Kevin,Arellano,M,free
51.0,Maia,Burke,F,free
51.0,Maia,Burke,F,free
9.0,Wyatt,Scott,M,free
49.0,Chloe,Cuevas,F,free
26.0,Ryan,Smith,M,free
94.0,Noah,Chavez,M,free
94.0,Noah,Chavez,M,free
60.0,Devin,Larson,M,free
60.0,Devin,Larson,M,free
60.0,Devin,Larson,M,free
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
8.0,Kaylee,Summers,F,free
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
83.0,Stefany,White,F,free
25.0,Jayden,Graves,M,paid
83.0,Stefany,White,F,free
83.0,Stefany,White,F,free
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
25.0,Jayden,Graves,M,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
6.0,Cecilia,Owens,F,free
97.0,Kate,Harrell,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
6.0,Cecilia,Owens,F,free
44.0,Aleena,Kirby,F,paid
44.0,Aleena,Kirby,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
50.0,Ava,Robinson,F,free
50.0,Ava,Robinson,F,free
50.0,Ava,Robinson,F,free
29.0,Jacqueline,Lynch,F,paid
49.0,Chloe,Cuevas,F,free
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
88.0,Mohammad,Rodriguez,M,free
88.0,Mohammad,Rodriguez,M,free
49.0,Chloe,Cuevas,F,free
29.0,Jacqueline,Lynch,F,paid
49.0,Chloe,Cuevas,F,free
67.0,Colm,Santana,M,free
29.0,Jacqueline,Lynch,F,paid
49.0,Chloe,Cuevas,F,free
67.0,Colm,Santana,M,free
29.0,Jacqueline,Lynch,F,paid
49.0,Chloe,Cuevas,F,free
67.0,Colm,Santana,M,free
67.0,Colm,Santana,M,free
,,,,free
,,,,free
,,,,free
67.0,Colm,Santana,M,free
29.0,Jacqueline,Lynch,F,paid
67.0,Colm,Santana,M,free
66.0,Kevin,Arellano,M,free
66.0,Kevin,Arellano,M,free
29.0,Jacqueline,Lynch,F,paid
14.0,Theodore,Harris,M,free
49.0,Chloe,Cuevas,F,free
14.0,Theodore,Harris,M,free
29.0,Jacqueline,Lynch,F,paid
49.0,Chloe,Cuevas,F,free
14.0,Theodore,Harris,M,free
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
63.0,Ayla,Johnson,F,free
,,,,paid
63.0,Ayla,Johnson,F,free
,,,,paid
,,,,paid
29.0,Jacqueline,Lynch,F,paid
,,,,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
32.0,Lily,Burns,F,free
32.0,Lily,Burns,F,free
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
37.0,Jordan,Hicks,F,free
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
,,,,paid
,,,,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
80.0,Tegan,Levine,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
80.0,Tegan,Levine,F,paid
29.0,Jacqueline,Lynch,F,paid
80.0,Tegan,Levine,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
37.0,Jordan,Hicks,F,free
66.0,Kevin,Arellano,M,free
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
66.0,Kevin,Arellano,M,free
37.0,Jordan,Hicks,F,free
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
9.0,Wyatt,Scott,M,free
9.0,Wyatt,Scott,M,free
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
9.0,Wyatt,Scott,M,free
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
37.0,Jordan,Hicks,F,free
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
49.0,Chloe,Cuevas,F,free
32.0,Lily,Burns,F,free
32.0,Lily,Burns,F,free
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
40.0,Tucker,Garrison,M,free
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
15.0,Lily,Koch,F,paid
97.0,Kate,Harrell,F,paid
15.0,Lily,Koch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
95.0,Sara,Johnson,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
97.0,Kate,Harrell,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
95.0,Sara,Johnson,F,paid
29.0,Jacqueline,Lynch,F,paid
54.0,Kaleb,Cook,M,free
95.0,Sara,Johnson,F,paid
54.0,Kaleb,Cook,M,free
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
76.0,Jayden,Duffy,F,free
76.0,Jayden,Duffy,F,free
95.0,Sara,Johnson,F,paid
76.0,Jayden,Duffy,F,free
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
76.0,Jayden,Duffy,F,free
95.0,Sara,Johnson,F,paid
76.0,Jayden,Duffy,F,free
76.0,Jayden,Duffy,F,free
95.0,Sara,Johnson,F,paid
55.0,Martin,Johnson,M,free
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
55.0,Martin,Johnson,M,free
95.0,Sara,Johnson,F,paid
55.0,Martin,Johnson,M,free
95.0,Sara,Johnson,F,paid
55.0,Martin,Johnson,M,free
55.0,Martin,Johnson,M,free
95.0,Sara,Johnson,F,paid
55.0,Martin,Johnson,M,free
55.0,Martin,Johnson,M,free
,,,,free
,,,,free
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
9.0,Wyatt,Scott,M,free
9.0,Wyatt,Scott,M,free
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
95.0,Sara,Johnson,F,paid
88.0,Mohammad,Rodriguez,M,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
4.0,Alivia,Terrell,F,free
4.0,Alivia,Terrell,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
10.0,Sylvie,Cruz,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
59.0,Lily,Cooper,F,free
59.0,Lily,Cooper,F,free
,,,,free
,,,,free
,,,,free
49.0,Chloe,Cuevas,F,free
59.0,Lily,Cooper,F,free
80.0,Tegan,Levine,F,paid
59.0,Lily,Cooper,F,free
49.0,Chloe,Cuevas,F,free
59.0,Lily,Cooper,F,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
74.0,Braden,Parker,M,free
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,free
16.0,Rylan,George,M,free
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,free
26.0,Ryan,Smith,M,free
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
4.0,Alivia,Terrell,F,free
80.0,Tegan,Levine,F,paid
16.0,Rylan,George,M,paid
99.0,Ann,Banks,F,free
99.0,Ann,Banks,F,free
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
58.0,Emily,Benson,F,paid
80.0,Tegan,Levine,F,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
80.0,Tegan,Levine,F,paid
58.0,Emily,Benson,F,paid
80.0,Tegan,Levine,F,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
49.0,Chloe,Cuevas,F,free
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,free
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,free
49.0,Chloe,Cuevas,F,free
16.0,Rylan,George,M,paid
49.0,Chloe,Cuevas,F,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
16.0,Rylan,George,M,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
16.0,Rylan,George,M,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
49.0,Chloe,Cuevas,F,paid
58.0,Emily,Benson,F,paid
16.0,Rylan,George,M,paid
49.0,Chloe,Cuevas,F,paid
49.0,Chloe,Cuevas,F,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
58.0,Emily,Benson,F,paid
49.0,Chloe,Cuevas,F,paid
10.0,Sylvie,Cruz,F,free
58.0,Emily,Benson,F,paid
50.0,Ava,Robinson,F,free
50.0,Ava,Robinson,F,free
58.0,Emily,Benson,F,paid
